0.2	0.019	84	1018.133334
0.2	0.019	88	1176.73190691
0.2	0.019	92	1051.34291846
0.2	0.019	96	1105.90289498
0.2	0.019	100	1039.88851404
0.2	0.021	20	1030.05583429
0.2	0.021	24	1015.61839713
0.2	0.021	28	1101.75113714
0.2	0.021	32	1010.90705451
0.2	0.021	36	1064.47096089
0.2	0.021	40	1050.26892456
0.2	0.021	44	968.318201333
0.2	0.021	48	1001.46285628
0.2	0.021	52	1038.67391312
0.2	0.021	56	1126.92171693
0.2	0.021	60	1050.84419934
0.2	0.021	64	1004.41539985
0.2	0.021	68	1041.75675687
0.2	0.021	72	991.692800979
0.2	0.021	76	1134.55394483
0.2	0.021	80	1233.62293696
0.2	0.021	84	1188.30179811
0.2	0.021	88	999.578857346
0.2	0.021	92	1209.09548702
0.2	0.021	96	1138.0763508
0.2	0.021	100	1128.79403878
0.2	0.023	20	1043.88706863
0.2	0.023	24	1005.94481058
0.2	0.023	28	1018.54817272
0.2	0.023	32	952.504790298
0.2	0.023	36	944.146505266
0.2	0.023	40	1049.70506159
0.2	0.023	44	999.198960387
0.2	0.023	48	926.756444985
0.2	0.023	52	1062.6077008
0.2	0.023	56	1051.94250622
0.2	0.023	60	1106.1927971
0.2	0.023	64	1029.64980818
0.2	0.023	68	1004.42818424
0.2	0.023	72	1011.78421638
0.2	0.023	76	1000.87767185
0.2	0.023	80	1037.15174416
0.2	0.023	84	989.13051212
0.2	0.023	88	1057.48826374
0.2	0.023	92	1010.60458593
0.2	0.023	96	988.389372995
0.2	0.023	100	964.97501101
0.2	0.025	20	967.386070175
0.2	0.025	24	1019.67919216
0.2	0.025	28	1017.64668144
0.2	0.025	32	968.459397708
0.2	0.025	36	1049.03261632
0.2	0.025	40	1019.25870358
0.2	0.025	44	1058.38842889
0.2	0.025	48	1030.16674305
0.2	0.025	52	949.243327951
0.2	0.025	56	1024.10911413
0.2	0.025	60	1006.4800614
0.2	0.025	64	959.387774031
0.2	0.025	68	1033.80368791
0.2	0.025	72	993.231085027
0.2	0.025	76	959.701146119
0.2	0.025	80	1049.21982079
0.2	0.025	84	1094.45821523
0.2	0.025	88	1025.42419027
0.2	0.025	92	998.902316438
0.2	0.025	96	997.60667841
0.2	0.025	100	1008.82312658
0.2	0.027	20	1075.77157669
0.2	0.027	24	1074.22171134
0.2	0.027	28	1033.43169441
0.2	0.027	32	1037.57457809
0.2	0.027	36	1011.2709445
0.2	0.027	40	1100.39476885
0.2	0.027	44	1033.75184149
0.2	0.027	48	1091.19657799
0.2	0.027	52	1086.31958949
0.2	0.027	56	1061.72650947
0.2	0.027	60	1113.48746694
0.2	0.027	64	1045.1065864
0.2	0.027	68	1120.91242278
0.2	0.027	72	979.575924898
0.2	0.027	76	994.754332667
0.2	0.027	80	1031.02094902
0.2	0.027	84	1065.46605513
0.2	0.027	88	1087.78342452
0.2	0.027	92	1145.66354253
0.2	0.027	96	1095.52882287
0.2	0.027	100	1018.67510349
0.2	0.029	20	1036.91703828
0.2	0.029	24	969.628668352
0.2	0.029	28	998.993802906
0.2	0.029	32	962.734880166
0.2	0.029	36	1057.18166866
0.2	0.029	40	1055.97957322
0.2	0.029	44	1001.60965973
0.2	0.029	48	1124.01977532
0.2	0.029	52	922.586580986
0.2	0.029	56	1104.78404853
0.2	0.029	60	1089.30385614
0.2	0.029	64	1019.92623902
0.2	0.029	68	1031.9707489
0.2	0.029	72	1010.41010426
0.2	0.029	76	1010.53557468
0.2	0.029	80	981.834353213
0.2	0.029	84	998.664224083
0.2	0.029	88	984.635314628
0.2	0.029	92	1020.58403478
0.2	0.029	96	1139.30888652
0.2	0.029	100	979.235974946
0.2	0.031	20	1029.41578424
0.2	0.031	24	978.334037516
0.2	0.031	28	974.725239788
0.2	0.031	32	1016.29784661
0.2	0.031	36	1021.73662983
0.2	0.031	40	1016.93124615
0.2	0.031	44	1196.98922321
0.2	0.031	48	1093.56978915
0.2	0.031	52	980.632434987
0.2	0.031	56	1001.43218308
0.2	0.031	60	945.613759464
0.2	0.031	64	1020.1577135
0.2	0.031	68	1074.66468677
0.2	0.031	72	955.386595541
0.2	0.031	76	1104.972318
0.2	0.031	80	1115.45611355
0.2	0.031	84	1025.44866076
0.2	0.031	88	1220.03498298
0.2	0.031	92	1029.3212342
0.2	0.031	96	1095.09592068
0.2	0.031	100	1013.49468823
0.2	0.033	20	1104.44494953
0.2	0.033	24	1121.33163151
0.2	0.033	28	1068.24115402
0.2	0.033	32	998.172766427
0.2	0.033	36	1085.50839465
0.2	0.033	40	1036.54477249
0.2	0.033	44	1056.90186444
0.2	0.033	48	1088.4954922
0.2	0.033	52	1073.45093074
0.2	0.033	56	1162.15161512
0.2	0.033	60	1067.5802031
0.2	0.033	64	1044.08297209
0.2	0.033	68	1038.8695927
0.2	0.033	72	966.679661607
0.2	0.033	76	1027.18821511
0.2	0.033	80	1143.35916851
0.2	0.033	84	1087.35443775
0.2	0.033	88	1047.40484128
0.2	0.033	92	975.435509308
0.2	0.033	96	999.253887266
0.2	0.033	100	1034.35211932
0.2	0.035	20	1145.28640272
0.2	0.035	24	1024.25722144
0.2	0.035	28	1056.34114077
0.2	0.035	32	1021.60042818
0.2	0.035	36	985.52273308
0.2	0.035	40	1063.69434785
0.2	0.035	44	1039.72539487
0.2	0.035	48	1072.88780824
0.2	0.035	52	1085.04482661
0.2	0.035	56	969.976670817
0.2	0.035	60	1005.3335002
0.2	0.035	64	1008.98815008
0.2	0.035	68	1045.58051038
0.2	0.035	72	1064.17679609
0.2	0.035	76	1045.63757318
0.2	0.035	80	1063.4604777
0.2	0.035	84	1038.7443465
0.2	0.035	88	961.86013396
0.2	0.035	92	1031.27800902
0.2	0.035	96	1033.75970225
0.2	0.035	100	1045.57885655
0.2	0.037	20	998.767477972
0.2	0.037	24	1089.85308755
0.2	0.037	28	1029.5923226
0.2	0.037	32	1095.98482846
0.2	0.037	36	1060.70048585
0.2	0.037	40	1049.51369305
0.2	0.037	44	1005.78146074
0.2	0.037	48	982.339963583
0.2	0.037	52	1004.8172193
0.2	0.037	56	1074.62413721
0.2	0.037	60	1020.58440058
0.2	0.037	64	1033.47996868
0.2	0.037	68	998.391567658
0.2	0.037	72	941.61331788
0.2	0.037	76	925.480113338
0.2	0.037	80	1063.04697686
0.2	0.037	84	1038.56587235
0.2	0.037	88	1021.68464461
0.2	0.037	92	941.523505772
0.2	0.037	96	1101.15166817
0.2	0.037	100	985.881131721
0.2	0.039	20	964.723751164
0.2	0.039	24	950.360412552
0.2	0.039	28	919.954900867
0.2	0.039	32	977.675675714
0.2	0.039	36	1029.03680644
0.2	0.039	40	1090.27970092
0.2	0.039	44	1092.20574143
0.2	0.039	48	1171.89229725
0.2	0.039	52	1121.46033004
0.2	0.039	56	1083.94505003
0.2	0.039	60	1056.27415812
0.2	0.039	64	1087.03201215
0.2	0.039	68	1136.79474774
0.2	0.039	72	1069.74022663
0.2	0.039	76	1086.83172947
0.2	0.039	80	1156.8455269
0.2	0.039	84	1053.2573152
0.2	0.039	88	1105.59486173
0.2	0.039	92	1100.48339493
0.2	0.039	96	1069.48642811
0.2	0.039	100	962.07881137
0.2	0.041	20	1067.75755953
0.2	0.041	24	1124.99749695
0.2	0.041	28	1026.26022346
0.2	0.041	32	1005.8571603
0.2	0.041	36	1100.69762811
0.2	0.041	40	994.514633337
0.2	0.041	44	1044.98581712
0.2	0.041	48	1051.59457395
0.2	0.041	52	1072.04644282
0.2	0.041	56	1003.84986793
0.2	0.041	60	995.583480965
0.2	0.041	64	1010.35435383
0.2	0.041	68	1020.86137591
0.2	0.041	72	1086.07605046
0.2	0.041	76	968.044060606
0.2	0.041	80	1069.80225689
0.2	0.041	84	1109.02996021
0.2	0.041	88	1058.9218938
0.2	0.041	92	987.273477595
0.2	0.041	96	994.383286047
0.2	0.041	100	1024.39084989
0.24	0.001	20	1021.68498523
0.24	0.001	24	1055.37284675
0.24	0.001	28	964.958049298
0.24	0.001	32	1028.60228946
0.24	0.001	36	998.48608826
0.24	0.001	40	1022.03536454
0.24	0.001	44	1060.83634217
0.24	0.001	48	994.568384062
0.24	0.001	52	1161.7994071
0.24	0.001	56	1081.73163858
0.24	0.001	60	1038.43738118
0.24	0.001	64	1015.12653912
0.24	0.001	68	993.461833257
0.24	0.001	72	968.531691696
0.24	0.001	76	1002.36161362
0.24	0.001	80	961.858525281
0.24	0.001	84	1118.82453015
0.24	0.001	88	1111.67844527
0.24	0.001	92	1346.64616772
0.24	0.001	96	1443.10164923
0.24	0.001	100	1202.35334642
0.24	0.003	20	1182.62841182
0.24	0.003	24	1147.7401206
0.24	0.003	28	1203.53541425
0.24	0.003	32	1191.73740757
0.24	0.003	36	1185.71485099
0.24	0.003	40	1128.66043417
0.24	0.003	44	1107.56225098
0.24	0.003	48	1220.35832732
0.24	0.003	52	1143.73102999
0.24	0.003	56	1050.98207561
0.24	0.003	60	1127.72269073
0.24	0.003	64	1065.73449619
0.24	0.003	68	1063.51947413
0.24	0.003	72	1190.8518203
0.24	0.003	76	1077.60401399
0.24	0.003	80	1066.7401736
0.24	0.003	84	1242.7072551
0.24	0.003	88	1341.78306746
0.24	0.003	92	1222.01539502
0.24	0.003	96	1153.81831666
0.24	0.003	100	1033.84343145
0.24	0.005	20	1172.4500876
0.24	0.005	24	1170.61983915
0.24	0.005	28	1115.78876423
0.24	0.005	32	1096.00129774
0.24	0.005	36	1036.77479682
0.24	0.005	40	1134.46082172
0.24	0.005	44	1240.58822944
0.24	0.005	48	1157.69012066
0.24	0.005	52	1170.6348536
0.24	0.005	56	1040.99450173
0.24	0.005	60	1118.48399524
0.24	0.005	64	1118.4096961
0.24	0.005	68	1081.80390749
0.24	0.005	72	1096.21207893
0.24	0.005	76	1097.81553831
0.24	0.005	80	1129.84150247
0.24	0.005	84	1097.25160703
0.24	0.005	88	1097.12699101
0.24	0.005	92	1157.47889539
0.24	0.005	96	1068.65906878
0.24	0.005	100	983.359984737
0.24	0.007	20	1012.04789522
0.24	0.007	24	1016.17827656
0.24	0.007	28	1118.03874437
0.24	0.007	32	1105.17144029
0.24	0.007	36	1031.65578664
0.24	0.007	40	1004.59328271
0.24	0.007	44	1104.59187674
0.24	0.007	48	1080.7572277
0.24	0.007	52	1185.7931552
0.24	0.007	56	1095.42913095
0.24	0.007	60	988.075232385
0.24	0.007	64	977.863082828
0.24	0.007	68	1023.51682355
0.24	0.007	72	1090.37772661
0.24	0.007	76	1058.08664527
0.24	0.007	80	1002.23692979
0.24	0.007	84	1051.4620765
0.24	0.007	88	1021.4317606
0.24	0.007	92	1091.50066836
0.24	0.007	96	964.864731574
0.24	0.007	100	1015.36678266
0.24	0.009	20	1015.3829287
0.24	0.009	24	988.137639539
0.24	0.009	28	1093.39183663
0.24	0.009	32	1073.79299538
0.24	0.009	36	1094.04528914
0.24	0.009	40	1084.87466048
0.24	0.009	44	1066.16025254
0.24	0.009	48	1017.38573041
0.24	0.009	52	1078.88609096
0.24	0.009	56	1091.95653167
0.24	0.009	60	1006.98588048
0.24	0.009	64	1024.82178034
0.24	0.009	68	1014.90281485
0.24	0.009	72	1166.12659323
0.24	0.009	76	1118.90978659
0.24	0.009	80	1016.70476631
0.24	0.009	84	1025.3379817
0.24	0.009	88	1187.31843863
0.24	0.009	92	1039.38587149
0.24	0.009	96	1031.24518204
0.24	0.009	100	1131.59241218
0.24	0.011	20	1012.75298155
0.24	0.011	24	1207.1823587
0.24	0.011	28	1134.63603339
0.24	0.011	32	1212.26015385
0.24	0.011	36	1066.66415341
0.24	0.011	40	1114.67788784
0.24	0.011	44	1107.60134214
0.24	0.011	48	1066.15170557
0.24	0.011	52	1031.94414275
0.24	0.011	56	956.861087045
0.24	0.011	60	987.090270697
0.24	0.011	64	1042.90075118
0.24	0.011	68	1002.66726031
0.24	0.011	72	1130.16865187
0.24	0.011	76	1079.09627573
0.24	0.011	80	1029.5788836
0.24	0.011	84	1332.79676158
0.24	0.011	88	1084.56789354
0.24	0.011	92	1006.05196293
0.24	0.011	96	1068.01372321
0.24	0.011	100	1106.99852235
0.24	0.013	20	1129.24996345
0.24	0.013	24	1191.36798982
0.24	0.013	28	1288.96672527
0.24	0.013	32	1120.59345873
0.24	0.013	36	1081.6135063
0.24	0.013	40	1068.30196166
0.24	0.013	44	1070.31928979
0.24	0.013	48	1085.70983762
0.24	0.013	52	1099.43325794
0.24	0.013	56	1104.07388372
0.24	0.013	60	1115.81922714
0.24	0.013	64	1407.8544179
0.24	0.013	68	1201.33497638
0.24	0.013	72	1114.64168585
0.24	0.013	76	1147.06703576
0.24	0.013	80	1163.26525736
0.24	0.013	84	1140.17656061
0.24	0.013	88	1077.7737693
0.24	0.013	92	984.844993294
0.24	0.013	96	1096.69509156
0.24	0.013	100	1119.89057396
0.24	0.015	20	1048.51203841
0.24	0.015	24	1094.1890447
0.24	0.015	28	1151.09918742
0.24	0.015	32	1112.90714913
0.24	0.015	36	1085.46370976
0.24	0.015	40	1172.70705185
0.24	0.015	44	1046.5631671
0.24	0.015	48	1091.61382915
0.24	0.015	52	1117.72426875
0.24	0.015	56	1151.2302094
0.24	0.015	60	1070.24927635
0.24	0.015	64	1111.04595358
0.24	0.015	68	1040.37598855
0.24	0.015	72	1122.07504191
0.24	0.015	76	1064.40571964
0.24	0.015	80	1060.90328552
0.24	0.015	84	1118.34409356
0.24	0.015	88	1072.11310441
0.24	0.015	92	1176.5694113
0.24	0.015	96	1177.67633001
0.24	0.015	100	1150.53666485
0.24	0.017	20	1185.41893852
0.24	0.017	24	1069.25247367
0.24	0.017	28	1179.503814
0.24	0.017	32	1120.37869613
0.24	0.017	36	1089.57629287
0.24	0.017	40	1144.96445309
0.24	0.017	44	1096.08967473
0.24	0.017	48	1090.05873961
0.24	0.017	52	1099.26213493
0.24	0.017	56	1049.99837101
0.24	0.017	60	1080.20669948
0.24	0.017	64	1159.96028485
0.24	0.017	68	1154.07011268
0.24	0.017	72	1134.90633125
0.24	0.017	76	1139.73092798
0.24	0.017	80	1128.40669747
0.24	0.017	84	1032.30765344
0.24	0.017	88	1108.31011734
0.24	0.017	92	1098.17652649
0.24	0.017	96	1098.88213778
0.24	0.017	100	1103.30954008
0.24	0.019	20	1103.76394242
0.24	0.019	24	1162.65299872
0.24	0.019	28	1117.83718144
0.24	0.019	32	1052.80063975
0.24	0.019	36	1097.19408292
0.24	0.019	40	1222.47287674
0.24	0.019	44	1121.63972103
0.24	0.019	48	1141.84042662
0.24	0.019	52	1110.46336675
0.24	0.019	56	1096.61553695
0.24	0.019	60	1043.85031699
0.24	0.019	64	1113.36049243
0.24	0.019	68	1189.33562237
0.24	0.019	72	1140.10352064
0.24	0.019	76	1129.91553335
0.24	0.019	80	1110.08537197
0.24	0.019	84	1123.99317558
0.24	0.019	88	1060.1667065
0.24	0.019	92	1157.61202637
0.24	0.019	96	1145.7786199
0.24	0.019	100	1122.50064142
0.24	0.021	20	1112.46562528
0.24	0.021	24	1114.86773356
0.24	0.021	28	1175.93383189
0.24	0.021	32	1230.74180081
0.24	0.021	36	1187.91374526
0.24	0.021	40	1060.08517227
0.24	0.021	44	1095.7994668
0.24	0.021	48	1176.26045106
0.24	0.021	52	1262.00347703
0.24	0.021	56	1057.24558388
0.24	0.021	60	1136.66962691
0.24	0.021	64	1156.58519282
0.24	0.021	68	1201.96623364
0.24	0.021	72	1222.73659824
0.24	0.021	76	1127.44261379
0.24	0.021	80	1139.41583866
0.24	0.021	84	1144.28226969
0.24	0.021	88	1102.6961974
0.24	0.021	92	1120.49145463
0.24	0.021	96	1108.70766519
0.24	0.021	100	1096.72940268
0.24	0.023	20	1036.78122865
0.24	0.023	24	1127.77841144
0.24	0.023	28	1070.52767854
0.24	0.023	32	1063.29761714
0.24	0.023	36	1060.25008914
0.24	0.023	40	1097.17192964
0.24	0.023	44	1141.24951808
0.24	0.023	48	1228.51077623
0.24	0.023	52	1066.35612957
0.24	0.023	56	1174.67529907
0.24	0.023	60	1175.88847517
0.24	0.023	64	1071.43034028
0.24	0.023	68	1092.52878768
0.24	0.023	72	1164.70773331
0.24	0.023	76	1102.84825098
0.24	0.023	80	1076.83535259
0.24	0.023	84	1025.93114777
0.24	0.023	88	1068.55338193
0.24	0.023	92	1075.86392791
0.24	0.023	96	1046.49808611
0.24	0.023	100	1076.47163136
0.24	0.025	20	1149.29563614
0.24	0.025	24	1073.67823998
0.24	0.025	28	1123.53476086
0.24	0.025	32	1179.51490865
0.24	0.025	36	1313.06913997
0.24	0.025	40	1289.36898425
0.24	0.025	44	1113.89326686
0.24	0.025	48	1209.45417432
0.24	0.025	52	1089.75904991
0.24	0.025	56	1107.27594257
0.24	0.025	60	1124.84003667
0.24	0.025	64	1089.15153871
0.24	0.025	68	1087.08292513
0.24	0.025	72	1132.54897393
0.24	0.025	76	1128.83617707
0.24	0.025	80	1307.05024955
0.24	0.025	84	1089.96538443
0.24	0.025	88	1236.07596805
0.24	0.025	92	1161.86558183
0.24	0.025	96	1121.17739896
0.24	0.025	100	1006.13757444
0.24	0.027	20	1061.3391865
0.24	0.027	24	1229.9029952
0.24	0.027	28	1075.82032498
0.24	0.027	32	987.795894629
0.24	0.027	36	1167.19080671
0.24	0.027	40	1130.31256975
0.24	0.027	44	1007.2478776
0.24	0.027	48	1144.68128859
0.24	0.027	52	1049.02587859
0.24	0.027	56	1116.41918335
0.24	0.027	60	1143.61721047
0.24	0.027	64	1052.66324419
0.24	0.027	68	1070.843204
0.24	0.027	72	1050.41077464
0.24	0.027	76	1056.49539102
0.24	0.027	80	1043.9648955
0.24	0.027	84	1072.82253529
0.24	0.027	88	1103.8278591
0.24	0.027	92	996.093410313
0.24	0.027	96	1035.21447438
0.24	0.027	100	1115.26813036
0.24	0.029	20	1020.02712669
0.24	0.029	24	1043.05733932
0.24	0.029	28	1043.51771535
0.24	0.029	32	1202.55223872
0.24	0.029	36	1054.97384367
0.24	0.029	40	1079.84896299
0.24	0.029	44	1146.8243756
0.24	0.029	48	1230.73182216
0.24	0.029	52	1019.03045363
0.24	0.029	56	1036.95279351
0.24	0.029	60	1097.40633675
0.24	0.029	64	1053.29014285
0.24	0.029	68	1051.85711494
0.24	0.029	72	983.06650393
0.24	0.029	76	1069.54030197
0.24	0.029	80	989.967044151
0.24	0.029	84	994.728072302
0.24	0.029	88	1073.33870449
0.24	0.029	92	1134.79801072
0.24	0.029	96	1021.06570628
0.24	0.029	100	941.420775354
0.24	0.031	20	934.898169017
0.24	0.031	24	1025.98043556
0.24	0.031	28	1173.03648006
0.24	0.031	32	1012.29804455
0.24	0.031	36	1105.13483596
0.24	0.031	40	926.154865783
0.24	0.031	44	971.460613907
0.24	0.031	48	1027.74448008
0.24	0.031	52	1012.00255905
0.24	0.031	56	986.430954934
0.24	0.031	60	979.302839757
0.24	0.031	64	935.483259503
0.24	0.031	68	1024.78624111
0.24	0.031	72	986.055387955
0.24	0.031	76	994.164409954
0.24	0.031	80	931.980905158
0.24	0.031	84	906.914298536
0.24	0.031	88	965.029906852
0.24	0.031	92	1029.71342426
0.24	0.031	96	1035.80926132
0.24	0.031	100	959.657465779
0.24	0.033	20	993.102993266
0.24	0.033	24	1018.01034688
0.24	0.033	28	942.881362698
0.24	0.033	32	1041.56159118
0.24	0.033	36	1036.5709574
0.24	0.033	40	956.460317368
0.24	0.033	44	977.605100311
0.24	0.033	48	986.476995316
0.24	0.033	52	970.035817583
0.24	0.033	56	961.023410658
0.24	0.033	60	999.671288587
0.24	0.033	64	1041.32791477
0.24	0.033	68	1022.36462689
0.24	0.033	72	1176.90278003
0.24	0.033	76	1037.73757487
0.24	0.033	80	944.047562846
0.24	0.033	84	946.706554363
0.24	0.033	88	964.939720347
0.24	0.033	92	1076.74297049
0.24	0.033	96	951.04986341
0.24	0.033	100	988.309051675
0.24	0.035	20	1121.83745315
0.24	0.035	24	953.719935434
0.24	0.035	28	954.238071623
0.24	0.035	32	977.84384
0.24	0.035	36	982.115136791
0.24	0.035	40	1017.13533046
0.24	0.035	44	944.489049021
0.24	0.035	48	961.719947511
0.24	0.035	52	935.0262878
0.24	0.035	56	1010.44896034
0.24	0.035	60	919.267483296
0.24	0.035	64	989.66878637
0.24	0.035	68	956.017335979
0.24	0.035	72	983.994925623
0.24	0.035	76	976.588955617
0.24	0.035	80	1020.08451117
0.24	0.035	84	916.853393496
0.24	0.035	88	967.052281287
0.24	0.035	92	1025.80913138
0.24	0.035	96	922.232344812
0.24	0.035	100	1002.27956825
0.24	0.037	20	1105.04961249
0.24	0.037	24	938.094441646
0.24	0.037	28	974.306313896
0.24	0.037	32	888.891924684
0.24	0.037	36	995.665496054
0.24	0.037	40	995.425302485
0.24	0.037	44	992.924743788
0.24	0.037	48	1006.73798437
0.24	0.037	52	990.558488534
0.24	0.037	56	1084.96394674
0.24	0.037	60	1106.2219336
0.24	0.037	64	993.50838465
0.24	0.037	68	944.068030914
0.24	0.037	72	898.058504006
